nome,link,pdf_link
ADI 3192,https://jurisprudencia.stf.jus.br/pages/search/sjur7858/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3192&classe=ADI
ADI 2750,https://jurisprudencia.stf.jus.br/pages/search/sjur10780/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2750&classe=ADI
ADI 2819,https://jurisprudencia.stf.jus.br/pages/search/sjur93446/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2819&classe=ADI
ADI 4951,https://jurisprudencia.stf.jus.br/pages/search/sjur286153/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7329932
ADI 1662,https://jurisprudencia.stf.jus.br/pages/search/sjur14645/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1662&classe=ADI
ADI 347,https://jurisprudencia.stf.jus.br/pages/search/sjur91354/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=347&classe=ADI
ADI 2928,https://jurisprudencia.stf.jus.br/pages/search/sjur94842/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2928&classe=ADI
ADI 4815,https://jurisprudencia.stf.jus.br/pages/search/sjur336558/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10162709
ADI 3401,https://jurisprudencia.stf.jus.br/pages/search/sjur6645/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3401&classe=ADI
ADI 2052,https://jurisprudencia.stf.jus.br/pages/search/sjur9789/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2052&classe=ADI
ADI 1698,https://jurisprudencia.stf.jus.br/pages/search/sjur175595/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1698&classe=ADI
ADI 238,https://jurisprudencia.stf.jus.br/pages/search/sjur175187/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=238&classe=ADI
ADI 2093,https://jurisprudencia.stf.jus.br/pages/search/sjur13255/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2093&classe=ADI
ADI 1856,https://jurisprudencia.stf.jus.br/pages/search/sjur200016/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1856&classe=ADI
ADI 2632,https://jurisprudencia.stf.jus.br/pages/search/sjur97067/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2632&classe=ADI
ADI 318,https://jurisprudencia.stf.jus.br/pages/search/sjur267303/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=318&classe=ADI
ADI 2951,https://jurisprudencia.stf.jus.br/pages/search/sjur13432/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2951&classe=ADI
ADI 3288,https://jurisprudencia.stf.jus.br/pages/search/sjur188203/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3288&classe=ADI
ADI 662,https://jurisprudencia.stf.jus.br/pages/search/sjur7678/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=662&classe=ADI
ADI 2129,https://jurisprudencia.stf.jus.br/pages/search/sjur92474/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2129&classe=ADI
ADI 2892,https://jurisprudencia.stf.jus.br/pages/search/sjur96056/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2892&classe=ADI
ADI 3104,https://jurisprudencia.stf.jus.br/pages/search/sjur89855/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3104&classe=ADI
ADI 4307,https://jurisprudencia.stf.jus.br/pages/search/sjur243225/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4597944
ADI 3776,https://jurisprudencia.stf.jus.br/pages/search/sjur6027/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3776&classe=ADI
ADI 1916,https://jurisprudencia.stf.jus.br/pages/search/sjur179472/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1916&classe=ADI
ADI 2501,https://jurisprudencia.stf.jus.br/pages/search/sjur87974/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2501&classe=ADI
ADI 1770,https://jurisprudencia.stf.jus.br/pages/search/sjur7074/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1770&classe=ADI
ADI 3323,https://jurisprudencia.stf.jus.br/pages/search/sjur10209/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3323&classe=ADI
ADI 855,https://jurisprudencia.stf.jus.br/pages/search/sjur87893/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=855&classe=ADI
ADI 2566,https://jurisprudencia.stf.jus.br/pages/search/sjur393207/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748485216
ADI 3441,https://jurisprudencia.stf.jus.br/pages/search/sjur90830/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3441&classe=ADI
ADI 3106,https://jurisprudencia.stf.jus.br/pages/search/sjur182176/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3106&classe=ADI
ADI 3188,https://jurisprudencia.stf.jus.br/pages/search/sjur91507/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3188&classe=ADI
ADI 2622,https://jurisprudencia.stf.jus.br/pages/search/sjur204601/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=1741250
ADI 2619,https://jurisprudencia.stf.jus.br/pages/search/sjur8945/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2619&classe=ADI
ADI 132,https://jurisprudencia.stf.jus.br/pages/search/sjur97827/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=132&classe=ADI
ADI 146,https://jurisprudencia.stf.jus.br/pages/search/sjur100490/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=146&classe=ADI
ADI 3200,https://jurisprudencia.stf.jus.br/pages/search/sjur281349/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6990438
ADI 2427,https://jurisprudencia.stf.jus.br/pages/search/sjur7668/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2427&classe=ADI
ADI 3413,https://jurisprudencia.stf.jus.br/pages/search/sjur194836/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3413&classe=ADI
ADI 3149,https://jurisprudencia.stf.jus.br/pages/search/sjur94128/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3149&classe=ADI
ADI 3549,https://jurisprudencia.stf.jus.br/pages/search/sjur89826/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3549&classe=ADI
ADI 2702,https://jurisprudencia.stf.jus.br/pages/search/sjur14087/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2702&classe=ADI
ADI 1800,https://jurisprudencia.stf.jus.br/pages/search/sjur5119/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1800&classe=ADI
ADI 2378,https://jurisprudencia.stf.jus.br/pages/search/sjur5805/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2378&classe=ADI
ADI 2432,https://jurisprudencia.stf.jus.br/pages/search/sjur10210/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2432&classe=ADI
ADI 3853,https://jurisprudencia.stf.jus.br/pages/search/sjur89317/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3853&classe=ADI
ADI 3515,https://jurisprudencia.stf.jus.br/pages/search/sjur199199/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3515&classe=ADI
ADI 2302,https://jurisprudencia.stf.jus.br/pages/search/sjur9472/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2302&classe=ADI
ADI 3016,https://jurisprudencia.stf.jus.br/pages/search/sjur90805/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3016&classe=ADI
ADI 3367,https://jurisprudencia.stf.jus.br/pages/search/sjur95163/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3367&classe=ADI
ADI 3334,https://jurisprudencia.stf.jus.br/pages/search/sjur190346/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3334&classe=ADI
ADI 1007,https://jurisprudencia.stf.jus.br/pages/search/sjur9209/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1007&classe=ADI
ADI 3830,https://jurisprudencia.stf.jus.br/pages/search/sjur191992/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3830&classe=ADI
ADI 2799,https://jurisprudencia.stf.jus.br/pages/search/sjur281417/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6997864
ADI 1969,https://jurisprudencia.stf.jus.br/pages/search/sjur5740/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1969&classe=ADI
ADI 3706,https://jurisprudencia.stf.jus.br/pages/search/sjur89276/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3706&classe=ADI
ADI 125,https://jurisprudencia.stf.jus.br/pages/search/sjur90819/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=125&classe=ADI
ADI 3132,https://jurisprudencia.stf.jus.br/pages/search/sjur92644/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3132&classe=ADI
ADI 3339,https://jurisprudencia.stf.jus.br/pages/search/sjur92342/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3339&classe=ADI
ADI 3670,https://jurisprudencia.stf.jus.br/pages/search/sjur6444/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3670&classe=ADI
ADI 1648,https://jurisprudencia.stf.jus.br/pages/search/sjur202617/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1648&classe=ADI
ADI 3177,https://jurisprudencia.stf.jus.br/pages/search/sjur94816/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3177&classe=ADI
ADI 1942,https://jurisprudencia.stf.jus.br/pages/search/sjur338170/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10242941
ADI 2596,https://jurisprudencia.stf.jus.br/pages/search/sjur14748/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2596&classe=ADI
ADI 3244,https://jurisprudencia.stf.jus.br/pages/search/sjur10148/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3244&classe=ADI
ADI 1329,https://jurisprudencia.stf.jus.br/pages/search/sjur96803/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1329&classe=ADI
ADI 3276,https://jurisprudencia.stf.jus.br/pages/search/sjur4518/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3276&classe=ADI
ADI 2804,https://jurisprudencia.stf.jus.br/pages/search/sjur95023/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2804&classe=ADI
ADI 3772,https://jurisprudencia.stf.jus.br/pages/search/sjur168685/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3772&classe=ADI
ADI 2754,https://jurisprudencia.stf.jus.br/pages/search/sjur15092/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2754&classe=ADI
ADI 2592,https://jurisprudencia.stf.jus.br/pages/search/sjur15116/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2592&classe=ADI
ADI 1423,https://jurisprudencia.stf.jus.br/pages/search/sjur90035/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1423&classe=ADI
ADI 2794,https://jurisprudencia.stf.jus.br/pages/search/sjur90735/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2794&classe=ADI
ADI 3522,https://jurisprudencia.stf.jus.br/pages/search/sjur91808/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3522&classe=ADI
ADI 2602,https://jurisprudencia.stf.jus.br/pages/search/sjur92375/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2602&classe=ADI
ADI 3791,https://jurisprudencia.stf.jus.br/pages/search/sjur181253/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3791&classe=ADI
ADI 3381,https://jurisprudencia.stf.jus.br/pages/search/sjur6042/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3381&classe=ADI
ADI 173,https://jurisprudencia.stf.jus.br/pages/search/sjur1243/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=173&classe=ADI
ADI 3727,https://jurisprudencia.stf.jus.br/pages/search/sjur179249/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3727&classe=ADI
ADI 3888,https://jurisprudencia.stf.jus.br/pages/search/sjur179250/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3888&classe=ADI
ADI 56,https://jurisprudencia.stf.jus.br/pages/search/sjur98397/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=56&classe=ADI
ADI 1281,https://jurisprudencia.stf.jus.br/pages/search/sjur95900/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1281&classe=ADI
ADI 5526,https://jurisprudencia.stf.jus.br/pages/search/sjur388379/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=747870228
ADI 2588,https://jurisprudencia.stf.jus.br/pages/search/sjur254131/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2588&classe=ADI
ADI 3103,https://jurisprudencia.stf.jus.br/pages/search/sjur92868/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3103&classe=ADI
ADI 1881,https://jurisprudencia.stf.jus.br/pages/search/sjur5995/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1881&classe=ADI
ADI 3582,https://jurisprudencia.stf.jus.br/pages/search/sjur5438/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3582&classe=ADI
ADI 3205,https://jurisprudencia.stf.jus.br/pages/search/sjur7837/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3205&classe=ADI
ADI 2653,https://jurisprudencia.stf.jus.br/pages/search/sjur96450/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2653&classe=ADI
ADI 247,https://jurisprudencia.stf.jus.br/pages/search/sjur13434/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=247&classe=ADI
ADI 2649,https://jurisprudencia.stf.jus.br/pages/search/sjur87237/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2649&classe=ADI
ADI 3458,https://jurisprudencia.stf.jus.br/pages/search/sjur88951/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3458&classe=ADI
ADI 2638,https://jurisprudencia.stf.jus.br/pages/search/sjur92700/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2638&classe=ADI
ADI 5394,https://jurisprudencia.stf.jus.br/pages/search/sjur398459/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749168081
ADI 285,https://jurisprudencia.stf.jus.br/pages/search/sjur178392/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=285&classe=ADI
ADI 286,https://jurisprudencia.stf.jus.br/pages/search/sjur99388/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=286&classe=ADI
ADI 845,https://jurisprudencia.stf.jus.br/pages/search/sjur88715/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=845&classe=ADI
ADI 1632,https://jurisprudencia.stf.jus.br/pages/search/sjur17574/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1632&classe=ADI
ADI 1068,https://jurisprudencia.stf.jus.br/pages/search/sjur35602/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1068&classe=ADI
ADI 2577,https://jurisprudencia.stf.jus.br/pages/search/sjur15093/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2577&classe=ADI
ADI 1704,https://jurisprudencia.stf.jus.br/pages/search/sjur16030/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1704&classe=ADI
ADI 554,https://jurisprudencia.stf.jus.br/pages/search/sjur8946/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=554&classe=ADI
ADI 3900,https://jurisprudencia.stf.jus.br/pages/search/sjur201119/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3900&classe=ADI
ADI 2967,https://jurisprudencia.stf.jus.br/pages/search/sjur97324/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2967&classe=ADI
ADI 2714,https://jurisprudencia.stf.jus.br/pages/search/sjur97047/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2714&classe=ADI
ADI 3378,https://jurisprudencia.stf.jus.br/pages/search/sjur90231/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3378&classe=ADI
ADI 471,https://jurisprudencia.stf.jus.br/pages/search/sjur2917/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=471&classe=ADI
ADI 3366,https://jurisprudencia.stf.jus.br/pages/search/sjur90936/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3366&classe=ADI
ADI 1399,https://jurisprudencia.stf.jus.br/pages/search/sjur97458/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1399&classe=ADI
ADI 3460,https://jurisprudencia.stf.jus.br/pages/search/sjur5983/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3460&classe=ADI
ADI 3574,https://jurisprudencia.stf.jus.br/pages/search/sjur90018/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3574&classe=ADI
ADI 2660,https://jurisprudencia.stf.jus.br/pages/search/sjur96187/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2660&classe=ADI
ADI 2209,https://jurisprudencia.stf.jus.br/pages/search/sjur97988/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2209&classe=ADI
ADI 1515,https://jurisprudencia.stf.jus.br/pages/search/sjur97485/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1515&classe=ADI
ADI 2120,https://jurisprudencia.stf.jus.br/pages/search/sjur282419/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2120&classe=ADI
ADI 951,https://jurisprudencia.stf.jus.br/pages/search/sjur11450/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=951&classe=ADI
ADI 960,https://jurisprudencia.stf.jus.br/pages/search/sjur97445/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=960&classe=ADI
ADI 2672,https://jurisprudencia.stf.jus.br/pages/search/sjur7667/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2672&classe=ADI
ADI 1042,https://jurisprudencia.stf.jus.br/pages/search/sjur169061/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1042&classe=ADI
ADI 2417,https://jurisprudencia.stf.jus.br/pages/search/sjur13975/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2417&classe=ADI
ADI 2275,https://jurisprudencia.stf.jus.br/pages/search/sjur99181/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2275&classe=ADI
ADI 637,https://jurisprudencia.stf.jus.br/pages/search/sjur12766/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=637&classe=ADI
ADI 1267,https://jurisprudencia.stf.jus.br/pages/search/sjur91552/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1267&classe=ADI
ADI 2719,https://jurisprudencia.stf.jus.br/pages/search/sjur97954/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2719&classe=ADI
ADI 2911,https://jurisprudencia.stf.jus.br/pages/search/sjur91344/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2911&classe=ADI
ADI 3096,https://jurisprudencia.stf.jus.br/pages/search/sjur181455/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3096&classe=ADI
ADI 2269,https://jurisprudencia.stf.jus.br/pages/search/sjur8761/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2269&classe=ADI
ADI 3136,https://jurisprudencia.stf.jus.br/pages/search/sjur91544/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3136&classe=ADI
ADI 3235,https://jurisprudencia.stf.jus.br/pages/search/sjur174348/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3235&classe=ADI
ADI 1914,https://jurisprudencia.stf.jus.br/pages/search/sjur162693/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1914&classe=ADI
ADI 2988,https://jurisprudencia.stf.jus.br/pages/search/sjur96013/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2988&classe=ADI
ADI 1223,https://jurisprudencia.stf.jus.br/pages/search/sjur14101/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1223&classe=ADI
ADI 800,https://jurisprudencia.stf.jus.br/pages/search/sjur269184/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6274991
ADI 1882,https://jurisprudencia.stf.jus.br/pages/search/sjur91692/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1882&classe=ADI
ADI 1454,https://jurisprudencia.stf.jus.br/pages/search/sjur89876/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1454&classe=ADI
ADI 2646,https://jurisprudencia.stf.jus.br/pages/search/sjur15105/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2646&classe=ADI
ADI 2969,https://jurisprudencia.stf.jus.br/pages/search/sjur90124/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2969&classe=ADI
ADI 916,https://jurisprudencia.stf.jus.br/pages/search/sjur958/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=916&classe=ADI
ADI 3225,https://jurisprudencia.stf.jus.br/pages/search/sjur89389/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3225&classe=ADI
ADI 106,https://jurisprudencia.stf.jus.br/pages/search/sjur92911/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=106&classe=ADI
ADI 1487,https://jurisprudencia.stf.jus.br/pages/search/sjur14865/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1487&classe=ADI
ADI 4983,https://jurisprudencia.stf.jus.br/pages/search/sjur366632/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12798874
ADI 2495,https://jurisprudencia.stf.jus.br/pages/search/sjur17118/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2495&classe=ADI
ADI 1274,https://jurisprudencia.stf.jus.br/pages/search/sjur15187/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1274&classe=ADI
ADI 2257,https://jurisprudencia.stf.jus.br/pages/search/sjur10781/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2257&classe=ADI
ADI 1304,https://jurisprudencia.stf.jus.br/pages/search/sjur13767/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1304&classe=ADI
ADI 2197,https://jurisprudencia.stf.jus.br/pages/search/sjur13495/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2197&classe=ADI
ADI 2983,https://jurisprudencia.stf.jus.br/pages/search/sjur11344/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2983&classe=ADI
ADI 3403,https://jurisprudencia.stf.jus.br/pages/search/sjur5626/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3403&classe=ADI
ADI 3107,https://jurisprudencia.stf.jus.br/pages/search/sjur86419/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3107&classe=ADI
ADI 3887,https://jurisprudencia.stf.jus.br/pages/search/sjur1324/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3887&classe=ADI
ADI 3700,https://jurisprudencia.stf.jus.br/pages/search/sjur88298/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3700&classe=ADI
ADI 3445,https://jurisprudencia.stf.jus.br/pages/search/sjur91376/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3445&classe=ADI
ADI 2731,https://jurisprudencia.stf.jus.br/pages/search/sjur97888/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2731&classe=ADI
ADI 1172,https://jurisprudencia.stf.jus.br/pages/search/sjur96809/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1172&classe=ADI
ADI 1917,https://jurisprudencia.stf.jus.br/pages/search/sjur5628/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1917&classe=ADI
ADI 1948,https://jurisprudencia.stf.jus.br/pages/search/sjur97607/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1948&classe=ADI
ADI 687,https://jurisprudencia.stf.jus.br/pages/search/sjur91936/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=687&classe=ADI
ADI 1127,https://jurisprudencia.stf.jus.br/pages/search/sjur179246/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1127&classe=ADI
ADI 1474,https://jurisprudencia.stf.jus.br/pages/search/sjur14109/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1474&classe=ADI
ADI 3147,https://jurisprudencia.stf.jus.br/pages/search/sjur8054/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3147&classe=ADI
ADI 2079,https://jurisprudencia.stf.jus.br/pages/search/sjur95927/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2079&classe=ADI
ADI 303,https://jurisprudencia.stf.jus.br/pages/search/sjur15501/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=303&classe=ADI
ADI 3592,https://jurisprudencia.stf.jus.br/pages/search/sjur92806/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3592&classe=ADI
