nome,link,pdf_link
AI 158944 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur108066/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=158944&classe=AI-AgR
AI 145589 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur109650/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=145589&classe=AI-AgR
ARE 654432,https://jurisprudencia.stf.jus.br/pages/search/sjur386223/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14980135
AI 663522 AgR-ED-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur87772/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=663522&classe=AI-AgR-ED-ED
AI 382221 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur15643/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=382221&classe=AI-AgR
ACO 1609 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur306998/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=8608532
RE 1145279 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur400832/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749466899
RE 233652,https://jurisprudencia.stf.jus.br/pages/search/sjur98304/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=233652&classe=RE
RE 378932,https://jurisprudencia.stf.jus.br/pages/search/sjur12994/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=378932&classe=RE
AI 771420 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur229363/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3716177
AI 309201 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur19393/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=309201&classe=AI-AgR
RE 183119,https://jurisprudencia.stf.jus.br/pages/search/sjur117760/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=183119&classe=RE
Rcl 6239 AgR-AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur246199/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4743901
RE 239570 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur101541/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=239570&classe=RE-AgR
RE 193941,https://jurisprudencia.stf.jus.br/pages/search/sjur117207/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=193941&classe=RE
MS 27215 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur262754/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5772716
ADPF 625 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur417396/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751661313
RE 227158,https://jurisprudencia.stf.jus.br/pages/search/sjur95859/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=227158&classe=RE
AI 163740 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur37076/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=163740&classe=AI-AgR
RE 201458 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur24926/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=201458&classe=RE-ED
ARE 638195,https://jurisprudencia.stf.jus.br/pages/search/sjur251581/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5034246
MI 641 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur100774/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=641&classe=MI-AgR
Rcl 2301,https://jurisprudencia.stf.jus.br/pages/search/sjur13382/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2301&classe=Rcl
RE 564225 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur285016/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7259969
RE 611407 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur250394/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4954650
RE 560098 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur4830/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=560098&classe=RE-AgR
RE 500171,https://jurisprudencia.stf.jus.br/pages/search/sjur87836/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=500171&classe=RE
RE 519577 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur5125/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=519577&classe=RE-AgR
RE 226658,https://jurisprudencia.stf.jus.br/pages/search/sjur28068/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=226658&classe=RE
RE 187142,https://jurisprudencia.stf.jus.br/pages/search/sjur110607/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=187142&classe=RE
MS 25624 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur91325/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=25624&classe=MS-QO
RE 232330 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur20415/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=232330&classe=RE-AgR
RE 174596,https://jurisprudencia.stf.jus.br/pages/search/sjur37082/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=174596&classe=RE
HC 106152,https://jurisprudencia.stf.jus.br/pages/search/sjur348930/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11017024
RE 438703 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur93935/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=438703&classe=RE-AgR
MS 32752 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur314636/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9077755
RE 418609 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur94746/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=418609&classe=RE-MC
MS 30793,https://jurisprudencia.stf.jus.br/pages/search/sjur277877/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6805097
MI 685,https://jurisprudencia.stf.jus.br/pages/search/sjur10498/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=685&classe=MI
Rcl 1786,https://jurisprudencia.stf.jus.br/pages/search/sjur15830/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1786&classe=Rcl
RE 414816 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur94152/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=414816&classe=RE-AgR
SS 2702 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur87080/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2702&classe=SS-AgR
RE 248275,https://jurisprudencia.stf.jus.br/pages/search/sjur17891/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=248275&classe=RE
HC 131219,https://jurisprudencia.stf.jus.br/pages/search/sjur350511/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11144985
RE 441767 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur95019/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=441767&classe=RE-AgR
MS 21759,https://jurisprudencia.stf.jus.br/pages/search/sjur116366/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=21759&classe=MS
ARE 721819 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur238846/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4332275
Pet 3388,https://jurisprudencia.stf.jus.br/pages/search/sjur180136/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3388&classe=Pet
RE 803391 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur266004/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5979182
AI 208932 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur99435/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=208932&classe=AI-AgR
RE 700160 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur262417/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5749596
RE 312020 ED-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur15931/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=312020&classe=RE-ED-ED
HC 83168,https://jurisprudencia.stf.jus.br/pages/search/sjur7362/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=83168&classe=HC
RE 874319 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur340069/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10341365
AO 1337,https://jurisprudencia.stf.jus.br/pages/search/sjur4116/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1337&classe=AO
RE 346470,https://jurisprudencia.stf.jus.br/pages/search/sjur98076/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=346470&classe=RE
AI 504472 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur11783/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=504472&classe=AI-AgR
Rcl 8637 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur231842/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3891521
AI 147202 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur35419/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=147202&classe=AI-AgR
AI 449225 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur14092/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=449225&classe=AI-AgR
HC 84446,https://jurisprudencia.stf.jus.br/pages/search/sjur95122/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=84446&classe=HC
RE 209365,https://jurisprudencia.stf.jus.br/pages/search/sjur102355/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=209365&classe=RE
RE 258916,https://jurisprudencia.stf.jus.br/pages/search/sjur101177/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=258916&classe=RE
Rcl 8478 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur196708/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=8478&classe=Rcl-AgR
Rcl 500,https://jurisprudencia.stf.jus.br/pages/search/sjur99741/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=500&classe=Rcl
ARE 780070 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur346657/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10809469
AI 244827 AgR-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur104567/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=244827&classe=AI-AgR-ED
MS 29032 ED-AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur350074/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11108985
CC 7151,https://jurisprudencia.stf.jus.br/pages/search/sjur13032/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=7151&classe=CC
RE 237965,https://jurisprudencia.stf.jus.br/pages/search/sjur105875/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=237965&classe=RE
MS 29421 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur316489/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9218638
HC 92598,https://jurisprudencia.stf.jus.br/pages/search/sjur87344/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=92598&classe=HC
RE 217194,https://jurisprudencia.stf.jus.br/pages/search/sjur101500/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=217194&classe=RE
RE 416729 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur9813/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=416729&classe=RE-ED
Rcl 7028 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur167964/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=7028&classe=Rcl-AgR
RE 208183,https://jurisprudencia.stf.jus.br/pages/search/sjur18101/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=208183&classe=RE
RE 230098 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur17209/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=230098&classe=RE-AgR
RE 286500,https://jurisprudencia.stf.jus.br/pages/search/sjur17830/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=286500&classe=RE
RE 275076 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur19754/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=275076&classe=RE-AgR
RE 279733 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur19023/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=279733&classe=RE-AgR
ARE 893871 AgR-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur375040/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13762058
ARE 1172896 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur399403/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749318578
Rcl 1951,https://jurisprudencia.stf.jus.br/pages/search/sjur17233/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1951&classe=Rcl
RE 274280,https://jurisprudencia.stf.jus.br/pages/search/sjur95292/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=274280&classe=RE
AI 535830 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur93381/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=535830&classe=AI-AgR
AI 692541 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur320504/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9413495
RE 602421 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur185881/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=602421&classe=RE-AgR
RE 361755 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur14503/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=361755&classe=RE-AgR
AI 144282 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur105017/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=144282&classe=AI-AgR
AI 783509 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur184744/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=783509&classe=AI-AgR
ADPF 172 MC-REF,https://jurisprudencia.stf.jus.br/pages/search/sjur164486/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=172&classe=ADPF-MC-REF
RE 389808,https://jurisprudencia.stf.jus.br/pages/search/sjur191883/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=389808&classe=RE
AI 489545 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur12652/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=489545&classe=AI-AgR
MI 2195 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur189480/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2195&classe=MI-AgR
RE 422268 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur94520/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=422268&classe=RE-AgR
AI 476080 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur96255/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=476080&classe=AI-AgR
RE 164573,https://jurisprudencia.stf.jus.br/pages/search/sjur104779/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=164573&classe=RE
ACO 3133 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur410754/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833047
MS 34070 ED-AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur404475/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749950185
RE 696770 AgR-EDv-AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur399485/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749318487
ACO 2826 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur371962/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13441372
MI 605,https://jurisprudencia.stf.jus.br/pages/search/sjur18921/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=605&classe=MI
HC 105915,https://jurisprudencia.stf.jus.br/pages/search/sjur213318/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=2612954
RE 256383,https://jurisprudencia.stf.jus.br/pages/search/sjur101745/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=256383&classe=RE
Rcl 447,https://jurisprudencia.stf.jus.br/pages/search/sjur152706/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=447&classe=Rcl
RE 200115,https://jurisprudencia.stf.jus.br/pages/search/sjur107525/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=200115&classe=RE
RE 731301 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur234281/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4045933
RE 166803,https://jurisprudencia.stf.jus.br/pages/search/sjur197380/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=166803&classe=RE
RE 450063 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur91874/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=450063&classe=RE-AgR
AI 465902 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur11384/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=465902&classe=AI-AgR
RE 556664,https://jurisprudencia.stf.jus.br/pages/search/sjur1762/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=556664&classe=RE
ADPF 402 MC-Ref,https://jurisprudencia.stf.jus.br/pages/search/sjur389493/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748070923
RE 289328 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur15228/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=289328&classe=RE-AgR
RE 350951,https://jurisprudencia.stf.jus.br/pages/search/sjur15856/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=350951&classe=RE
Rcl 24863 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur359115/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11966441
RE 540712 AgR-AgR-EDv-AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur254135/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5245672
RE 401565 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur93883/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=401565&classe=RE-AgR
RE 665688 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur288708/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7496658
ARE 929460 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur357218/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11756523
RE 316992 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur98303/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=316992&classe=RE-AgR
AI 230679 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur22312/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=230679&classe=AI-AgR
MS 26307 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur89106/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=26307&classe=MS-MC
AI 487615 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur95508/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=487615&classe=AI-AgR
SS 676 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur110507/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=676&classe=SS-AgR
RE 215187,https://jurisprudencia.stf.jus.br/pages/search/sjur100577/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=215187&classe=RE
RE 192651 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur29632/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=192651&classe=RE-AgR
ARE 1018459 RG,https://jurisprudencia.stf.jus.br/pages/search/repercussao-geral8982/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12540767
AI 737185 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur222187/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3228654
RE 658312,https://jurisprudencia.stf.jus.br/pages/search/sjur291549/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7708619
AR 2137 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur249660/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4927034
ARE 842214 RG,https://jurisprudencia.stf.jus.br/pages/search/repercussao-geral8083/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10207497
RE 201460 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur100758/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=201460&classe=RE-AgR
RE 599758 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur220641/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3160910
MS 33565,https://jurisprudencia.stf.jus.br/pages/search/sjur354735/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11532905
MS 24133 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur7323/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=24133&classe=MS-ED
RE 228680 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur17210/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=228680&classe=RE-AgR
SS 634 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur97229/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=634&classe=SS-AgR
AI 396899 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur14428/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=396899&classe=AI-AgR
RE 315010,https://jurisprudencia.stf.jus.br/pages/search/sjur98658/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=315010&classe=RE
RE 226633,https://jurisprudencia.stf.jus.br/pages/search/sjur101699/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=226633&classe=RE
RE 933502 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur347379/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10892086
Rcl 5146 MC-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur3729/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=5146&classe=Rcl-MC-ED
HC 93302,https://jurisprudencia.stf.jus.br/pages/search/sjur90358/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=93302&classe=HC
RE 595676,https://jurisprudencia.stf.jus.br/pages/search/sjur379140/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14217116
HC 77052,https://jurisprudencia.stf.jus.br/pages/search/sjur110379/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=77052&classe=HC
RMS 21758,https://jurisprudencia.stf.jus.br/pages/search/sjur113782/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=21758&classe=RMS
RE 675978,https://jurisprudencia.stf.jus.br/pages/search/sjur310468/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=8773430
MI 5311 AgR-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur344184/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10645428
Rcl 2182 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur370520/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3397196
HC 81990,https://jurisprudencia.stf.jus.br/pages/search/sjur96857/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=81990&classe=HC
ARE 905912 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur327754/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9719694
RE 592152 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur367750/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=747650190
RE 270161,https://jurisprudencia.stf.jus.br/pages/search/sjur100735/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=270161&classe=RE
MS 24805 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur372824/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13544997
RE 855160 AgR-ED-ED-segundos,https://jurisprudencia.stf.jus.br/pages/search/sjur398967/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749258918
ARE 823985 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur383251/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14638727
RE 1112187 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur386369/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14992747
ARE 1142567 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur396526/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748841680
RE 1105918 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur387267/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=15133298
